ConditionName,Fatalities,CountryISO,Admin1Name,CityName,PeriodStartDate,PeriodEndDate,CountValue,
Mumps,0,US,PENNSYLVANIA,PITTSBURGH,10/25/25,10/31/25,0,6
Mumps,0,US,DISTRICT OF COLUMBIA,WASHINGTON,10/25/25,10/31/25,0,6
Mumps,0,US,SOUTH CAROLINA,CHARLESTON,10/25/25,10/31/25,0,6
Mumps,0,US,OHIO,CINCINNATI,10/25/25,10/31/25,2,6
Mumps,0,US,WEST VIRGINIA,WHEELING,10/25/25,10/31/25,0,6
Mumps,0,US,ILLINOIS,CHICAGO,10/25/25,10/31/25,1,6
Mumps,0,US,MASSACHUSETTS,BOSTON,10/25/25,10/31/25,2,6
Mumps,0,US,MICHIGAN,DETROIT,10/25/25,10/31/25,6,6
Mumps,0,US,WISCONSIN,MILWAUKEE,10/25/25,10/31/25,9,6
Mumps,0,US,MINNESOTA,MINNEAPOLIS,10/25/25,10/31/25,0,6
Mumps,0,US,MISSOURI,KANSAS CITY,10/25/25,10/31/25,1,6
Mumps,0,US,NEW YORK,ROCHESTER,10/25/25,10/31/25,1,6
Mumps,0,US,COLORADO,DENVER,10/25/25,10/31/25,0,6
Mumps,0,US,OHIO,TOLEDO,10/25/25,10/31/25,0,6
Mumps,0,US,MASSACHUSETTS,FALL RIVER,10/25/25,10/31/25,0,6
Mumps,0,US,PENNSYLVANIA,READING,10/25/25,10/31/25,1,6
Mumps,0,US,GEORGIA,SAVANNAH,10/25/25,10/31/25,0,6
Mumps,0,US,MAINE,PORTLAND,10/25/25,10/31/25,0,6
Mumps,0,US,MASSACHUSETTS,SPRINGFIELD,10/25/25,10/31/25,0,6
Mumps,0,US,NEW YORK,BUFFALO,10/25/25,10/31/25,3,6
Mumps,0,US,KENTUCKY,LOUISVILLE,10/25/25,10/31/25,0,6
Mumps,0,US,OHIO,COLUMBUS,10/25/25,10/31/25,0,6
Mumps,0,US,TENNESSEE,NASHVILLE,10/25/25,10/31/25,0,6
Mumps,0,US,TEXAS,GALVESTON,10/25/25,10/31/25,0,6
Mumps,0,US,IOWA,DAVENPORT,10/25/25,10/31/25,0,6
Mumps,0,US,CONNECTICUT,NEW HAVEN,10/25/25,10/31/25,0,6
Mumps,0,US,NEW HAMPSHIRE,MANCHESTER,10/25/25,10/31/25,0,6
Mumps,0,US,ALABAMA,MOBILE,10/25/25,10/31/25,0,6
Mumps,0,US,NEW JERSEY,NEWARK,10/25/25,10/31/25,3,6
Mumps,0,US,NEW JERSEY,CAMDEN,10/25/25,10/31/25,0,6
Mumps,0,US,INDIANA,INDIANAPOLIS,10/25/25,10/31/25,0,6
Mumps,0,US,DELAWARE,WILMINGTON,10/25/25,10/31/25,0,6
Mumps,0,US,FLORIDA,TAMPA,10/25/25,10/31/25,0,6
Mumps,0,US,LOUISIANA,SHREVEPORT,10/25/25,10/31/25,0,6
Mumps,0,US,NEBRASKA,OMAHA,10/25/25,10/31/25,0,6
Mumps,0,US,TENNESSEE,MEMPHIS,10/25/25,10/31/25,0,6
Mumps,0,US,MARYLAND,CUMBERLAND,10/25/25,10/31/25,0,6
Mumps,0,US,MICHIGAN,GRAND RAPIDS,10/25/25,10/31/25,1,6
Mumps,0,US,WISCONSIN,RACINE,10/25/25,10/31/25,0,6
Mumps,0,US,GEORGIA,BRUNSWICK,10/25/25,10/31/25,0,6
Mumps,0,US,MICHIGAN,FLINT,10/25/25,10/31/25,0,6
Mumps,0,US,VIRGINIA,LYNCHBURG,10/25/25,10/31/25,0,6
Mumps,0,US,MASSACHUSETTS,WORCESTER,10/25/25,10/31/25,1,6
Mumps,0,US,COLORADO,PUEBLO,10/25/25,10/31/25,0,6
Mumps,0,US,WASHINGTON,SEATTLE,10/25/25,10/31/25,14,6
Mumps,0,US,WASHINGTON,SPOKANE,10/25/25,10/31/25,0,6
Mumps,0,US,NEW YORK,SYRACUSE,10/25/25,10/31/25,6,6
Mumps,0,US,MARYLAND,FREDERICK,10/25/25,10/31/25,0,6
Mumps,0,US,UTAH,SALT LAKE CITY,10/25/25,10/31/25,5,6
Mumps,0,US,WISCONSIN,SUPERIOR,10/25/25,10/31/25,0,6
Mumps,0,US,SOUTH DAKOTA,SIOUX FALLS,10/25/25,10/31/25,0,6
Mumps,0,US,NORTH CAROLINA,WINSTON-SALEM,10/25/25,10/31/25,0,6
Mumps,0,US,ARKANSAS,FORT SMITH,10/25/25,10/31/25,0,6
Mumps,0,US,ILLINOIS,SPRINGFIELD,10/25/25,10/31/25,5,6
Mumps,0,US,CONNECTICUT,BRIDGEPORT,10/25/25,10/31/25,0,6
Mumps,0,US,NEW HAMPSHIRE,CONCORD,10/25/25,10/31/25,0,6
Mumps,0,US,WASHINGTON,TACOMA,10/25/25,10/31/25,0,6
Mumps,0,US,ALABAMA,BIRMINGHAM,10/25/25,10/31/25,0,6
Mumps,0,US,ALABAMA,MONTGOMERY,10/25/25,10/31/25,7,6
Mumps,0,US,NEW MEXICO,ALBUQUERQUE,10/25/25,10/31/25,0,6
Mumps,0,US,GEORGIA,ATLANTA,10/25/25,10/31/25,0,6
Mumps,0,US,NORTH CAROLINA,WILMINGTON,10/25/25,10/31/25,0,6
Mumps,0,US,VIRGINIA,NORFOLK,10/25/25,10/31/25,0,6
Mumps,0,US,ARKANSAS,LITTLE ROCK,10/25/25,10/31/25,0,6
Mumps,0,US,SOUTH CAROLINA,COLUMBIA,10/25/25,10/31/25,0,6
Mumps,0,US,INDIANA,TERRE HAUTE,10/25/25,10/31/25,0,6
Mumps,0,US,KANSAS,WICHITA,10/25/25,10/31/25,1,6
Mumps,0,US,WEST VIRGINIA,HUNTINGTON,10/25/25,10/31/25,0,6
Mumps,0,US,SOUTH CAROLINA,GREENVILLE,10/25/25,10/31/25,0,6
Mumps,0,US,CALIFORNIA,LOS ANGELES,10/25/25,10/31/25,9,6
Mumps,0,US,MONTANA,MISSOULA,10/25/25,10/31/25,0,6
Mumps,0,US,TEXAS,DALLAS,10/25/25,10/31/25,0,6
Mumps,0,US,OKLAHOMA,OKLAHOMA CITY,10/25/25,10/31/25,0,6
Mumps,0,US,TEXAS,SAN ANTONIO,10/25/25,10/31/25,0,6
Mumps,0,US,MISSOURI,ST. JOSEPH,10/25/25,10/31/25,0,6
Mumps,0,US,MONTANA,GREAT FALLS,10/25/25,10/31/25,91,6
Mumps,0,US,KENTUCKY,COVINGTON,10/25/25,10/31/25,0,6
Mumps,0,US,VIRGINIA,ROANOKE,10/25/25,10/31/25,0,6
Mumps,0,US,KENTUCKY,LEXINGTON,10/25/25,10/31/25,0,6
Mumps,0,US,IOWA,DES MOINES,10/25/25,10/31/25,0,6
Mumps,0,US,KANSAS,TOPEKA,10/25/25,10/31/25,0,6
Mumps,0,US,CALIFORNIA,SACRAMENTO,10/25/25,10/31/25,1,6
Mumps,0,US,NORTH DAKOTA,FARGO,10/25/25,10/31/25,14,6
Mumps,0,US,CONNECTICUT,HARTFORD,10/25/25,10/31/25,0,6
Mumps,0,US,NEW JERSEY,TRENTON,10/25/25,10/31/25,0,6
Mumps,0,US,NEBRASKA,LINCOLN,10/25/25,10/31/25,0,6
Mumps,0,US,WEST VIRGINIA,CHARLESTON,10/25/25,10/31/25,0,6
Mumps,0,US,IOWA,SIOUX CITY,10/25/25,10/31/25,0,6
Mumps,0,US,INDIANA,FORT WAYNE,10/25/25,10/31/25,0,6
Mumps,0,US,MONTANA,BILLINGS,10/25/25,10/31/25,3,6
Mumps,0,US,SOUTH DAKOTA,ABERDEEN,10/25/25,10/31/25,12,6
Mumps,0,US,NEVADA,RENO,10/25/25,10/31/25,0,6
Mumps,0,US,WISCONSIN,MADISON,10/25/25,10/31/25,0,6
Mumps,0,US,VERMONT,BARRE,10/25/25,10/31/25,0,6
Mumps,0,US,NORTH DAKOTA,GRAND FORKS,10/25/25,10/31/25,0,6
Mumps,0,US,NORTH CAROLINA,RALEIGH,10/25/25,10/31/25,0,6
Mumps,0,US,IOWA,WATERLOO,10/25/25,10/31/25,1,6
Mumps,0,US,IDAHO,BOISE,10/25/25,10/31/25,0,6
Mumps,0,US,PENNSYLVANIA,PHILADELPHIA,10/18/25,10/24/25,9,6
Mumps,0,US,LOUISIANA,NEW ORLEANS,10/18/25,10/24/25,0,6
Mumps,0,US,VIRGINIA,RICHMOND,10/18/25,10/24/25,0,6
Mumps,0,US,OHIO,CLEVELAND,10/18/25,10/24/25,4,6
Mumps,0,US,CALIFORNIA,SAN FRANCISCO,10/18/25,10/24/25,6,6
Mumps,0,US,PENNSYLVANIA,PITTSBURGH,10/18/25,10/24/25,0,6
Mumps,0,US,DISTRICT OF COLUMBIA,WASHINGTON,10/18/25,10/24/25,0,6
Mumps,0,US,SOUTH CAROLINA,CHARLESTON,10/18/25,10/24/25,0,6
Mumps,0,US,OHIO,CINCINNATI,10/18/25,10/24/25,0,6
Mumps,0,US,WEST VIRGINIA,WHEELING,10/18/25,10/24/25,1,6
Mumps,0,US,ILLINOIS,CHICAGO,10/18/25,10/24/25,4,6
Mumps,0,US,MASSACHUSETTS,BOSTON,10/18/25,10/24/25,0,6
Mumps,0,US,MICHIGAN,DETROIT,10/18/25,10/24/25,5,6
Mumps,0,US,WISCONSIN,MILWAUKEE,10/18/25,10/24/25,2,6
Mumps,0,US,MINNESOTA,MINNEAPOLIS,10/18/25,10/24/25,0,6
Mumps,0,US,MISSOURI,KANSAS CITY,10/18/25,10/24/25,1,6
Mumps,0,US,NEW YORK,ROCHESTER,10/18/25,10/24/25,2,6
Mumps,0,US,COLORADO,DENVER,10/18/25,10/24/25,1,6
Mumps,0,US,OHIO,TOLEDO,10/18/25,10/24/25,0,6
Mumps,0,US,MASSACHUSETTS,FALL RIVER,10/18/25,10/24/25,0,6
Mumps,0,US,PENNSYLVANIA,READING,10/18/25,10/24/25,0,6
Mumps,0,US,GEORGIA,SAVANNAH,10/18/25,10/24/25,0,6
Mumps,0,US,MAINE,PORTLAND,10/18/25,10/24/25,1,6
Mumps,0,US,MASSACHUSETTS,SPRINGFIELD,10/18/25,10/24/25,1,6
Mumps,0,US,NEW YORK,BUFFALO,10/18/25,10/24/25,3,6
Mumps,0,US,KENTUCKY,LOUISVILLE,10/18/25,10/24/25,0,6
Mumps,0,US,OHIO,COLUMBUS,10/18/25,10/24/25,0,6
Mumps,0,US,TENNESSEE,NASHVILLE,10/18/25,10/24/25,0,6
Mumps,0,US,TEXAS,GALVESTON,10/18/25,10/24/25,0,6
Mumps,0,US,IOWA,DAVENPORT,10/18/25,10/24/25,0,6
Mumps,0,US,CONNECTICUT,NEW HAVEN,10/18/25,10/24/25,0,6
Mumps,0,US,NEW HAMPSHIRE,MANCHESTER,10/18/25,10/24/25,1,6
Mumps,0,US,ALABAMA,MOBILE,10/18/25,10/24/25,0,6
Mumps,0,US,NEW JERSEY,NEWARK,10/18/25,10/24/25,2,6
Mumps,0,US,NEW JERSEY,CAMDEN,10/18/25,10/24/25,0,6
Mumps,0,US,INDIANA,INDIANAPOLIS,10/18/25,10/24/25,0,6
Mumps,0,US,DELAWARE,WILMINGTON,10/18/25,10/24/25,0,6
Mumps,0,US,FLORIDA,TAMPA,10/18/25,10/24/25,0,6
Mumps,0,US,LOUISIANA,SHREVEPORT,10/18/25,10/24/25,0,6
Mumps,0,US,NEBRASKA,OMAHA,10/18/25,10/24/25,1,6
Mumps,0,US,TENNESSEE,MEMPHIS,10/18/25,10/24/25,0,6
Mumps,0,US,MARYLAND,CUMBERLAND,10/18/25,10/24/25,0,6
Mumps,0,US,MICHIGAN,GRAND RAPIDS,10/18/25,10/24/25,2,6
Mumps,0,US,WISCONSIN,RACINE,10/18/25,10/24/25,3,6
Mumps,0,US,GEORGIA,BRUNSWICK,10/18/25,10/24/25,0,6
Mumps,0,US,MICHIGAN,FLINT,10/18/25,10/24/25,4,6
Mumps,0,US,VIRGINIA,LYNCHBURG,10/18/25,10/24/25,0,6
Mumps,0,US,MASSACHUSETTS,WORCESTER,10/18/25,10/24/25,0,6
Mumps,0,US,COLORADO,PUEBLO,10/18/25,10/24/25,0,6
Mumps,0,US,WASHINGTON,SEATTLE,10/18/25,10/24/25,8,6
Mumps,0,US,WASHINGTON,SPOKANE,10/18/25,10/24/25,0,6
Mumps,0,US,NEW YORK,SYRACUSE,10/18/25,10/24/25,1,6
Mumps,0,US,MARYLAND,FREDERICK,10/18/25,10/24/25,0,6
Mumps,0,US,UTAH,SALT LAKE CITY,10/18/25,10/24/25,6,6
Mumps,0,US,WISCONSIN,SUPERIOR,10/18/25,10/24/25,0,6
Mumps,0,US,SOUTH DAKOTA,SIOUX FALLS,10/18/25,10/24/25,0,6
Mumps,0,US,ARKANSAS,FORT SMITH,10/18/25,10/24/25,0,6
Mumps,0,US,VERMONT,BURLINGTON,10/18/25,10/24/25,0,6
Mumps,0,US,MONTANA,HELENA,10/18/25,10/24/25,0,6
Mumps,0,US,ILLINOIS,SPRINGFIELD,10/18/25,10/24/25,0,6
Mumps,0,US,CONNECTICUT,BRIDGEPORT,10/18/25,10/24/25,0,6
Mumps,0,US,NEW HAMPSHIRE,CONCORD,10/18/25,10/24/25,0,6
Mumps,0,US,WASHINGTON,TACOMA,10/18/25,10/24/25,2,6
Mumps,0,US,ALABAMA,BIRMINGHAM,10/18/25,10/24/25,0,6
Mumps,0,US,ALABAMA,MONTGOMERY,10/18/25,10/24/25,3,6
Mumps,0,US,NEW MEXICO,ALBUQUERQUE,10/18/25,10/24/25,1,6
Mumps,0,US,GEORGIA,ATLANTA,10/18/25,10/24/25,0,6
Mumps,0,US,NORTH CAROLINA,WILMINGTON,10/18/25,10/24/25,0,6
Mumps,0,US,VIRGINIA,NORFOLK,10/18/25,10/24/25,0,6
Mumps,0,US,ARKANSAS,LITTLE ROCK,10/18/25,10/24/25,0,6
Mumps,0,US,SOUTH CAROLINA,COLUMBIA,10/18/25,10/24/25,2,6
Mumps,0,US,INDIANA,TERRE HAUTE,10/18/25,10/24/25,0,6
Mumps,0,US,KANSAS,WICHITA,10/18/25,10/24/25,0,6
Mumps,0,US,WEST VIRGINIA,HUNTINGTON,10/18/25,10/24/25,0,6
Mumps,0,US,SOUTH CAROLINA,GREENVILLE,10/18/25,10/24/25,0,6
Mumps,0,US,CALIFORNIA,LOS ANGELES,10/18/25,10/24/25,4,6
Mumps,0,US,MONTANA,MISSOULA,10/18/25,10/24/25,0,6
Mumps,0,US,TEXAS,DALLAS,10/18/25,10/24/25,0,6
Mumps,0,US,OKLAHOMA,OKLAHOMA CITY,10/18/25,10/24/25,0,6
Mumps,0,US,OREGON,PORTLAND,10/18/25,10/24/25,2,6
Mumps,0,US,TEXAS,SAN ANTONIO,10/18/25,10/24/25,0,6
Mumps,0,US,MISSOURI,ST. JOSEPH,10/18/25,10/24/25,0,6
Mumps,0,US,MONTANA,GREAT FALLS,10/18/25,10/24/25,39,6
Mumps,0,US,KENTUCKY,COVINGTON,10/18/25,10/24/25,0,6
Mumps,0,US,VIRGINIA,ROANOKE,10/18/25,10/24/25,0,6
Mumps,0,US,KANSAS,TOPEKA,10/18/25,10/24/25,0,6
Mumps,0,US,CALIFORNIA,SACRAMENTO,10/18/25,10/24/25,1,6
Mumps,0,US,NORTH DAKOTA,FARGO,10/18/25,10/24/25,7,6
Mumps,0,US,CONNECTICUT,HARTFORD,10/18/25,10/24/25,0,6
Mumps,0,US,NEW JERSEY,TRENTON,10/18/25,10/24/25,0,6
Mumps,0,US,NEBRASKA,LINCOLN,10/18/25,10/24/25,0,6
Mumps,0,US,WEST VIRGINIA,CHARLESTON,10/18/25,10/24/25,0,6
Mumps,0,US,IOWA,SIOUX CITY,10/18/25,10/24/25,0,6
Mumps,0,US,INDIANA,FORT WAYNE,10/18/25,10/24/25,0,6
Mumps,0,US,MONTANA,BILLINGS,10/18/25,10/24/25,6,6
Mumps,0,US,SOUTH DAKOTA,ABERDEEN,10/18/25,10/24/25,18,6
Mumps,0,US,NEVADA,RENO,10/18/25,10/24/25,0,6
Mumps,0,US,WISCONSIN,MADISON,10/18/25,10/24/25,0,6
Mumps,0,US,NORTH DAKOTA,GRAND FORKS,10/18/25,10/24/25,0,6
Mumps,0,US,NORTH CAROLINA,RALEIGH,10/18/25,10/24/25,0,6
Mumps,0,US,IOWA,WATERLOO,10/18/25,10/24/25,0,6
Mumps,0,US,IDAHO,BOISE,10/18/25,10/24/25,0,6
Mumps,0,US,PENNSYLVANIA,PHILADELPHIA,10/11/25,10/17/25,6,6
Mumps,0,US,LOUISIANA,NEW ORLEANS,10/11/25,10/17/25,0,6
Mumps,0,US,VIRGINIA,RICHMOND,10/11/25,10/17/25,0,6
Mumps,0,US,OHIO,CLEVELAND,10/11/25,10/17/25,1,6
Mumps,0,US,CALIFORNIA,SAN FRANCISCO,10/11/25,10/17/25,5,6
Mumps,0,US,PENNSYLVANIA,PITTSBURGH,10/11/25,10/17/25,0,6
Mumps,0,US,DISTRICT OF COLUMBIA,WASHINGTON,10/11/25,10/17/25,0,6
Mumps,0,US,SOUTH CAROLINA,CHARLESTON,10/11/25,10/17/25,0,6
Mumps,0,US,OHIO,CINCINNATI,10/11/25,10/17/25,0,6
Mumps,0,US,WEST VIRGINIA,WHEELING,10/11/25,10/17/25,0,6
Mumps,0,US,ILLINOIS,CHICAGO,10/11/25,10/17/25,5,6
Mumps,0,US,MASSACHUSETTS,BOSTON,10/11/25,10/17/25,5,6
Mumps,0,US,MICHIGAN,DETROIT,10/11/25,10/17/25,2,6
Mumps,0,US,WISCONSIN,MILWAUKEE,10/11/25,10/17/25,5,6
Mumps,0,US,MINNESOTA,MINNEAPOLIS,10/11/25,10/17/25,0,6
Mumps,0,US,MISSOURI,KANSAS CITY,10/11/25,10/17/25,1,6
Mumps,0,US,NEW YORK,ROCHESTER,10/11/25,10/17/25,0,6
Mumps,0,US,COLORADO,DENVER,10/11/25,10/17/25,2,6
Mumps,0,US,OHIO,TOLEDO,10/11/25,10/17/25,0,6
Mumps,0,US,MASSACHUSETTS,FALL RIVER,10/11/25,10/17/25,0,6
Mumps,0,US,PENNSYLVANIA,READING,10/11/25,10/17/25,2,6
Mumps,0,US,GEORGIA,SAVANNAH,10/11/25,10/17/25,0,6
Mumps,0,US,MAINE,PORTLAND,10/11/25,10/17/25,0,6
Mumps,0,US,MASSACHUSETTS,SPRINGFIELD,10/11/25,10/17/25,0,6
Mumps,0,US,NEW YORK,BUFFALO,10/11/25,10/17/25,0,6
Mumps,0,US,KENTUCKY,LOUISVILLE,10/11/25,10/17/25,1,6
Mumps,0,US,OHIO,COLUMBUS,10/11/25,10/17/25,0,6
Mumps,0,US,TENNESSEE,NASHVILLE,10/11/25,10/17/25,0,6
Mumps,0,US,TEXAS,GALVESTON,10/11/25,10/17/25,0,6
Mumps,0,US,IOWA,DAVENPORT,10/11/25,10/17/25,0,6
Mumps,0,US,CONNECTICUT,NEW HAVEN,10/11/25,10/17/25,0,6
Mumps,0,US,NEW HAMPSHIRE,MANCHESTER,10/11/25,10/17/25,0,6
Mumps,0,US,ALABAMA,MOBILE,10/11/25,10/17/25,0,6
Mumps,0,US,NEW JERSEY,NEWARK,10/11/25,10/17/25,5,6
Mumps,0,US,INDIANA,INDIANAPOLIS,10/11/25,10/17/25,2,6
Mumps,0,US,DELAWARE,WILMINGTON,10/11/25,10/17/25,0,6
Mumps,0,US,FLORIDA,TAMPA,10/11/25,10/17/25,0,6
Mumps,0,US,LOUISIANA,SHREVEPORT,10/11/25,10/17/25,0,6
Mumps,0,US,NEBRASKA,OMAHA,10/11/25,10/17/25,0,6
Mumps,0,US,TENNESSEE,MEMPHIS,10/11/25,10/17/25,0,6
Mumps,0,US,MARYLAND,CUMBERLAND,10/11/25,10/17/25,0,6
Mumps,0,US,MICHIGAN,GRAND RAPIDS,10/11/25,10/17/25,1,6
Mumps,0,US,WISCONSIN,RACINE,10/11/25,10/17/25,1,6
Mumps,0,US,GEORGIA,BRUNSWICK,10/11/25,10/17/25,0,6
Mumps,0,US,MICHIGAN,FLINT,10/11/25,10/17/25,0,6
Mumps,0,US,VIRGINIA,LYNCHBURG,10/11/25,10/17/25,1,6
Mumps,0,US,MASSACHUSETTS,WORCESTER,10/11/25,10/17/25,0,6
Mumps,0,US,COLORADO,PUEBLO,10/11/25,10/17/25,2,6
Mumps,0,US,PENNSYLVANIA,SCRANTON,10/11/25,10/17/25,0,6
Mumps,0,US,TEXAS,HOUSTON,10/11/25,10/17/25,0,6
Mumps,0,US,WASHINGTON,SEATTLE,10/11/25,10/17/25,8,6
Mumps,0,US,WASHINGTON,SPOKANE,10/11/25,10/17/25,0,6
Mumps,0,US,NEW YORK,SYRACUSE,10/11/25,10/17/25,0,6
Mumps,0,US,MARYLAND,FREDERICK,10/11/25,10/17/25,0,6
Mumps,0,US,NEW HAMPSHIRE,NASHUA,10/11/25,10/17/25,0,6
Mumps,0,US,UTAH,SALT LAKE CITY,10/11/25,10/17/25,12,6
Mumps,0,US,WISCONSIN,SUPERIOR,10/11/25,10/17/25,0,6
Mumps,0,US,SOUTH DAKOTA,SIOUX FALLS,10/11/25,10/17/25,0,6
Mumps,0,US,NORTH CAROLINA,WINSTON-SALEM,10/11/25,10/17/25,2,6
Mumps,0,US,ARKANSAS,FORT SMITH,10/11/25,10/17/25,0,6
Mumps,0,US,VERMONT,BURLINGTON,10/11/25,10/17/25,0,6
Mumps,0,US,ILLINOIS,SPRINGFIELD,10/11/25,10/17/25,3,6
Mumps,0,US,CONNECTICUT,BRIDGEPORT,10/11/25,10/17/25,0,6
Mumps,0,US,NEW HAMPSHIRE,CONCORD,10/11/25,10/17/25,0,6
Mumps,0,US,WASHINGTON,TACOMA,10/11/25,10/17/25,0,6
Mumps,0,US,ALABAMA,BIRMINGHAM,10/11/25,10/17/25,1,6
Mumps,0,US,ALABAMA,MONTGOMERY,10/11/25,10/17/25,5,6
Mumps,0,US,NEW MEXICO,ALBUQUERQUE,10/11/25,10/17/25,0,6
Mumps,0,US,GEORGIA,ATLANTA,10/11/25,10/17/25,0,6
Mumps,0,US,NORTH CAROLINA,WILMINGTON,10/11/25,10/17/25,0,6
Mumps,0,US,VIRGINIA,NORFOLK,10/11/25,10/17/25,1,6
Mumps,0,US,ARKANSAS,LITTLE ROCK,10/11/25,10/17/25,0,6
Mumps,0,US,SOUTH CAROLINA,COLUMBIA,10/11/25,10/17/25,0,6
Mumps,0,US,INDIANA,TERRE HAUTE,10/11/25,10/17/25,0,6
Mumps,0,US,KANSAS,WICHITA,10/11/25,10/17/25,0,6
Mumps,0,US,WEST VIRGINIA,HUNTINGTON,10/11/25,10/17/25,0,6
Mumps,0,US,SOUTH CAROLINA,GREENVILLE,10/11/25,10/17/25,0,6
Mumps,0,US,CALIFORNIA,LOS ANGELES,10/11/25,10/17/25,6,6
Mumps,0,US,MONTANA,MISSOULA,10/11/25,10/17/25,0,6
Mumps,0,US,TEXAS,DALLAS,10/11/25,10/17/25,0,6
Mumps,0,US,OKLAHOMA,OKLAHOMA CITY,10/11/25,10/17/25,0,6
Mumps,0,US,OREGON,PORTLAND,10/11/25,10/17/25,5,6
Mumps,0,US,TEXAS,SAN ANTONIO,10/11/25,10/17/25,0,6
Mumps,0,US,MISSOURI,ST. JOSEPH,10/11/25,10/17/25,0,6
Mumps,0,US,MONTANA,GREAT FALLS,10/11/25,10/17/25,37,6
Mumps,0,US,KENTUCKY,COVINGTON,10/11/25,10/17/25,0,6
Mumps,0,US,VIRGINIA,ROANOKE,10/11/25,10/17/25,0,6
Mumps,0,US,KANSAS,TOPEKA,10/11/25,10/17/25,0,6
Mumps,0,US,CALIFORNIA,SACRAMENTO,10/11/25,10/17/25,0,6
Mumps,0,US,NORTH DAKOTA,FARGO,10/11/25,10/17/25,5,6
Mumps,0,US,CONNECTICUT,HARTFORD,10/11/25,10/17/25,0,6
Mumps,0,US,NEW JERSEY,TRENTON,10/11/25,10/17/25,0,6
Mumps,0,US,NEBRASKA,LINCOLN,10/11/25,10/17/25,0,6
Mumps,0,US,WEST VIRGINIA,CHARLESTON,10/11/25,10/17/25,0,6
Mumps,0,US,IOWA,SIOUX CITY,10/11/25,10/17/25,1,6
Mumps,0,US,INDIANA,FORT WAYNE,10/11/25,10/17/25,0,6
Mumps,0,US,MONTANA,BILLINGS,10/11/25,10/17/25,2,6
Mumps,0,US,SOUTH DAKOTA,ABERDEEN,10/11/25,10/17/25,7,6
Mumps,0,US,NEVADA,RENO,10/11/25,10/17/25,0,6
Mumps,0,US,WISCONSIN,MADISON,10/11/25,10/17/25,0,6
Mumps,0,US,VERMONT,BARRE,10/11/25,10/17/25,0,6
Mumps,0,US,NORTH DAKOTA,GRAND FORKS,10/11/25,10/17/25,0,6
Mumps,0,US,NORTH CAROLINA,RALEIGH,10/11/25,10/17/25,0,6
Mumps,0,US,IDAHO,BOISE,10/11/25,10/17/25,0,6
Mumps,0,US,FLORIDA,ST. PETERSBURG,10/11/25,10/17/25,0,6
Mumps,0,US,PENNSYLVANIA,PHILADELPHIA,10/4/25,10/10/25,2,6
Mumps,0,US,LOUISIANA,NEW ORLEANS,10/4/25,10/10/25,0,6
Mumps,0,US,VIRGINIA,RICHMOND,10/4/25,10/10/25,0,6
Mumps,0,US,OHIO,CLEVELAND,10/4/25,10/10/25,0,6
Mumps,0,US,CALIFORNIA,SAN FRANCISCO,10/4/25,10/10/25,3,6
Mumps,0,US,PENNSYLVANIA,PITTSBURGH,10/4/25,10/10/25,0,6
Mumps,0,US,DISTRICT OF COLUMBIA,WASHINGTON,10/4/25,10/10/25,0,6
Mumps,0,US,SOUTH CAROLINA,CHARLESTON,10/4/25,10/10/25,0,6
Mumps,0,US,OHIO,CINCINNATI,10/4/25,10/10/25,0,6
Mumps,0,US,WEST VIRGINIA,WHEELING,10/4/25,10/10/25,0,6
Mumps,0,US,ILLINOIS,CHICAGO,10/4/25,10/10/25,2,6
Mumps,0,US,MASSACHUSETTS,BOSTON,10/4/25,10/10/25,5,6
Mumps,0,US,MICHIGAN,DETROIT,10/4/25,10/10/25,2,6
Mumps,0,US,WISCONSIN,MILWAUKEE,10/4/25,10/10/25,4,6
Mumps,0,US,MINNESOTA,MINNEAPOLIS,10/4/25,10/10/25,0,6
Mumps,0,US,MISSOURI,KANSAS CITY,10/4/25,10/10/25,1,6
Mumps,0,US,NEW YORK,ROCHESTER,10/4/25,10/10/25,0,6
Mumps,0,US,COLORADO,DENVER,10/4/25,10/10/25,2,6
Mumps,0,US,OHIO,TOLEDO,10/4/25,10/10/25,0,6
Mumps,0,US,MASSACHUSETTS,FALL RIVER,10/4/25,10/10/25,0,6
Mumps,0,US,PENNSYLVANIA,READING,10/4/25,10/10/25,0,6
Mumps,0,US,GEORGIA,SAVANNAH,10/4/25,10/10/25,0,6
Mumps,0,US,MAINE,PORTLAND,10/4/25,10/10/25,1,6
Mumps,0,US,MASSACHUSETTS,SPRINGFIELD,10/4/25,10/10/25,0,6
Mumps,0,US,NEW YORK,BUFFALO,10/4/25,10/10/25,1,6
Mumps,0,US,KENTUCKY,LOUISVILLE,10/4/25,10/10/25,0,6
Mumps,0,US,OHIO,COLUMBUS,10/4/25,10/10/25,0,6
Mumps,0,US,TENNESSEE,NASHVILLE,10/4/25,10/10/25,0,6
Mumps,0,US,TEXAS,GALVESTON,10/4/25,10/10/25,0,6
Mumps,0,US,IOWA,DAVENPORT,10/4/25,10/10/25,0,6
Mumps,0,US,CONNECTICUT,NEW HAVEN,10/4/25,10/10/25,0,6
Mumps,0,US,NEW HAMPSHIRE,MANCHESTER,10/4/25,10/10/25,0,6
Mumps,0,US,ALABAMA,MOBILE,10/4/25,10/10/25,0,6
Mumps,0,US,NEW JERSEY,NEWARK,10/4/25,10/10/25,1,6
Mumps,0,US,NEW JERSEY,CAMDEN,10/4/25,10/10/25,0,6
